Report ID,Arrest Date,Time,Area ID,Area Name,Reporting District,Age,Sex Code,Descent Code,Charge Group Code,Charge Group Description,Arrest Type Code,Charge,Charge Description,Address,Cross Street,Location,Lat,Long
5706774,8/3/2019,330,10,West Valley,1018,44,M,H,22,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,16000    WYANDOTTE                    ST,,,34.203,-118.4815
5702477,7/30/2019,300,1,Central,119,23,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,BONSALLO,WASHINGTON,,34.0577,-118.2318
5706754,8/3/2019,144,14,Pacific,1438,28,M,W,22,Driving Under Influence,F,23153(G)VC,DUI OF ALCOHOL & DRUG CAUSING INJURY,VENICE,KELTON,,34.0161,-118.4118
5700835,7/28/2019,306,4,Hollenbeck,489,24,F,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WHITTIER                     BL,LORENA                       ST,,34.0245,-118.2143
190616479,7/24/2019,1700,6,Hollywood,647,26,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,5800    CARLTON                      WY,,,34.1005,-118.3166
190813319,7/8/2019,2035,8,West LA,842,65,M,H,17,Liquor Laws,I,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,WILSHIRE                     BL,BARRINGTON                   BL,,34.0487,-118.4618
5704847,8/1/2019,30,8,West LA,809,25,F,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,2700    COLDWATER CA                 DR,,,34.1114,-118.4056
190119951,7/30/2019,1645,1,Central,158,43,F,B,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,4TH,CENTRAL,,34.0433,-118.2381
5700196,7/27/2019,500,16,Foothill,1633,34,F,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,FOOTHILL                     BL,TERRA BELLA,,34.2749,-118.3955
191416985,7/25/2019,1900,14,Pacific,1412,62,M,B,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,BROOKS                       AV,MAIN                         ST,,33.9923,-118.4741
190119705,7/28/2019,1530,1,Central,158,60,M,B,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,7TH,GLADYS,,34.0385,-118.2437
5699754,7/26/2019,1955,9,Van Nuys,926,42,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VANOWEN,VANOWEN,,34.194,-118.4323
191713427,7/24/2019,2330,17,Devonshire,1714,22,F,B,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,18900    BRAEMORE                     RD,,,34.2905,-118.5455
192014662,7/21/2019,1745,20,Olympic,2079,19,M,H,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,15TH                         ST,MAGNOLIA,,34.0453,-118.2864
5699817,7/26/2019,2045,19,Mission,1983,31,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,8400    SEPULVEDA                    BL,,,34.2231,-118.4677
5706728,8/3/2019,244,12,77th Street,1267,32,F,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,MANCHESTER                   AV,BROADWAY,,33.9601,-118.2782
5706538,8/2/2019,2044,20,Olympic,2038,23,M,W,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,LEWARD,VERMONT,,34.0598,-118.2904
5560558,7/27/2019,1915,13,Newton,1317,26,M,B,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,14TH                         ST,LONG BEACH,,34.026,-118.2412
191416982,7/23/2019,1640,14,Pacific,1452,33,M,W,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,OCEAN FRONT                  WK,BUCCANEER,,33.978,-118.466
190616472,7/25/2019,2130,6,Hollywood,645,26,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,HIGHLAND,HOLLYWOOD,,34.1016,-118.3387
191417002,7/27/2019,1600,14,Pacific,1412,16,F,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,MARKET,OCEAN FRONT                  WK,,33.9933,-118.4765
192113553,7/29/2019,1310,21,Topanga,2115,62,F,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,CANOGA,ROSCOE,,34.2198,-118.5975
5704211,7/31/2019,1700,6,Hollywood,678,32,M,H,22,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,NORMANDIE,MELROSE,,34.0836,-118.3005
192014650,8/1/2019,1430,20,Olympic,2014,58,M,H,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,3RD                          ST,ARDMORE,,34.069,-118.3016
190119626,7/28/2019,2150,1,Central,159,60,M,H,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,7TH                          ST,DECATUR,,34.0348,-118.235
190813568,7/18/2019,1925,8,West LA,891,42,M,W,17,Liquor Laws,I,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,PICO,BARRINGTON,,34.0316,-118.4457
5641746,7/28/2019,1,3,Southwest,355,26,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,35TH                         ST,WESTERN,,34.0247,-118.3089
5702450,7/30/2019,20,5,Harbor,562,31,F,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,1300 W  9TH                          ST,,,33.7361,-118.3056
190914423,7/16/2019,1550,9,Van Nuys,933,46,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,VESPER                       AV,OXNARD                       ST,,34.1831,-118.4523
191417350,7/26/2019,1730,14,Pacific,1412,21,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,OCEAN FRONT                  WK,BREEZE,,33.9901,-118.4764
191416992,7/27/2019,2000,14,Pacific,1411,62,M,H,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,SPEEDWAY,WAVECREST,,33.9918,-118.4791
5705915,8/2/2019,1210,1,Central,127,34,M,H,22,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,100 N  LOS ANGELES                  ST,,,34.0515,-118.2424
5703737,7/31/2019,325,7,Wilshire,784,35,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WASHINGTON,ALSACE,,34.0411,-118.3517
5706752,8/3/2019,250,3,Southwest,312,33,M,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SANTA MONICA                 FY,ROBERTSON                    BL,,34.0289,-118.3563
5696758,7/24/2019,15,10,West Valley,1037,33,M,H,22,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,WHITE OAK,VICTORY,,34.1866,-118.5185
5701280,7/28/2019,1755,19,Mission,1952,47,M,O,22,Driving Under Influence,M,21200.5VC,DUI ALCOHOL/DRUGS ON BICYCLE,SEPTO,LANGDON,,34.251,-118.4697
5699924,7/26/2019,2145,10,West Valley,1029,37,F,B,22,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,SHERMAN                      WY,HASKELL,,34.2012,-118.4749
191914355,7/23/2019,30,19,Mission,1915,31,M,W,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,GLENOAKS,BEAVER                       ST,,34.3015,-118.4418
5701014,7/28/2019,600,16,Foothill,1641,25,F,H,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,OSBORNE                      ST,GOLDEN STATE                 FY,,34.2545,-118.4272
5705450,8/1/2019,2010,16,Foothill,1641,34,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,13700    VAN NUYS                     BL,,,34.2594,-118.4313
5701714,7/29/2019,50,15,N Hollywood,1517,43,F,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VANOWEN,BAKMAN                       AV,,34.194,-118.3779
5705712,8/2/2019,311,7,Wilshire,787,24,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SANTA MONICA                 FY,CRENSHAW                     BL,,34.035,-118.3338
5704535,8/1/2019,100,6,Hollywood,646,20,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,LAS PALMAS,HOLLYWOOD,,34.1016,-118.3361
5701821,7/29/2019,455,2,Rampart,211,25,F,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,HOLLYWOOD                    FY,S  VERMONT,,34.0809,-118.2917
5641738,7/27/2019,2310,3,Southwest,394,42,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,4200    3RD                          AV,,,34.0073,-118.3204
5700154,7/27/2019,423,14,Pacific,1406,34,F,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,CENTURY                      FY,INGLEWOOD,,34.024,-118.409
5700062,7/27/2019,129,18,Southeast,1804,24,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,MULHOLLAND,SAN DIEGO                    FY,,33.9583,-118.2605
190119446,7/26/2019,1520,1,Central,158,49,M,H,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,7TH,GLADYS,,34.0385,-118.2437
190119944,8/1/2019,1655,1,Central,185,36,F,B,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,900 S  LOS ANGELES                  ST,,,34.0407,-118.2541
190119761,7/31/2019,1230,1,Central,192,56,M,B,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,HOPE,VENICE,,34.0363,-118.2677
5705200,8/1/2019,1244,14,Pacific,1494,29,F,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,400    WORLD WAY,,,33.9433,-118.4072
5701080,7/28/2019,620,14,Pacific,1494,44,M,W,18,Drunkeness,M,647(F)PC,"DISORD CONDUCT:UI/DRUG, ALCOHOL",500    WORLD                        WY,,,33.9428,-118.4054
5699836,7/26/2019,2055,20,Olympic,2002,34,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WESTERN,ELMWOOD,,34.0783,-118.3092
5700122,7/27/2019,247,19,Mission,1901,34,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SACRAMENTO                   FY,ROXFORD,,34.3261,-118.4889
5702551,7/30/2019,407,19,Mission,1919,29,F,H,22,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,FOOTHILL                     FY,MACLAY                       ST,,34.2973,-118.409
5706462,8/2/2019,2000,17,Devonshire,1798,36,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,15900    PARTHENIA                    ST,,,34.232,-118.4791
5641700,7/27/2019,2135,20,Olympic,2093,34,F,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WESTERN                      AV,WASHINGTON                   BL,,34.04,-118.309
5702494,7/30/2019,310,6,Hollywood,657,27,M,O,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SANTA MONICA,RIDGEWOOD,,34.0908,-118.3146
5706828,8/3/2019,230,16,Foothill,1602,35,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,PAXTON,BORDEN,,34.282,-118.4147
5705297,8/1/2019,1707,10,West Valley,1049,34,M,O,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,HASKELL,VENTURA                      FY,,34.1757,-118.4846
190215807,8/1/2019,1630,2,Rampart,257,33,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,WITMER,INGRAHAM,,34.053,-118.2672
5711865,8/8/2019,1945,3,Southwest,363,47,M,H,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,KING,CRENSHAW,,34.0126,-118.3403
5695925,7/23/2019,40,4,Hollenbeck,439,31,M,H,22,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,5500    VALLEY                       BL,,,34.0739,-118.1632
5706740,8/2/2019,2315,15,N Hollywood,1591,70,F,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,12000    BRIARVALE                    LN,,,34.1296,-118.3934
5707402,8/3/2019,2050,17,Devonshire,1708,30,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,12200    WOODLEY                      AV,,,34.2912,-118.4891
190215875,7/28/2019,2350,2,Rampart,238,27,F,H,17,Liquor Laws,I,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,TEMPLE,EDGEWARE,,34.0673,-118.2566
5707882,8/4/2019,1245,19,Mission,1983,51,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,8400    BURNET                       AV,,,34.2231,-118.4633
191316181,6/9/2019,1925,13,Newton,1326,54,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,HOOPER                       AV,25TH                         ST,,34.0174,-118.2494
190215952,7/27/2019,1430,2,Rampart,245,43,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,2200 W  6TH                          ST,,,34.0601,-118.2761
190215911,7/27/2019,1725,2,Rampart,245,29,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,7TH,GRAND VIEW,,34.0575,-118.2789
191114901,8/10/2019,1840,11,Northeast,1133,45,M,H,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,FLETCHER,LA CLEDE,,34.1123,-118.249
190617001,8/4/2019,1510,6,Hollywood,659,37,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,5200    DE LONGPRE                   AV,,,34.0967,-118.3028
5712368,8/9/2019,320,19,Mission,1983,25,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,8500    SEPULVEDA                    BL,,,34.2247,-118.4677
5709085,8/5/2019,2200,18,Southeast,1842,56,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,GRAND                        AV,112TH                        ST,,33.9329,-118.2815
5711814,8/8/2019,1750,20,Olympic,2081,24,M,H,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,1800 S  GRAMERCY                     PL,,,34.0418,-118.313
5707634,8/4/2019,18,13,Newton,1322,36,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,18TH                         ST,MAPLE                        AV,,34.0242,-118.2623
5708461,8/5/2019,645,20,Olympic,2038,27,F,O,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VERMONT,8TH                          ST,,34.0578,-118.2916
5711209,8/8/2019,252,3,Southwest,399,27,M,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,FLOWER                       ST,VERNON                       AV,,34.0038,-118.2816
5712918,8/9/2019,1650,12,77th Street,1243,24,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,62ND                         ST,WESTERN,,33.9833,-118.3089
190215895,7/27/2019,1655,2,Rampart,256,51,F,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,BURLINGTON,6TH                          ST,,34.0564,-118.2725
5710017,8/7/2019,340,20,Olympic,2093,28,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SANTA MONICA                 FY,NORMANDIE,,34.037,-118.3003
5710083,8/7/2019,500,16,Foothill,1663,25,M,B,22,Driving Under Influence,M,23152(C)VC,DRUNK DRIVING ADDICT DRIVE VEHICLE,SHELDON                      ST,TELFAIR                      AV,,34.2368,-118.3972
190216253,8/5/2019,1730,2,Rampart,245,55,M,H,17,Liquor Laws,I,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,2200 W  6TH                          ST,,,34.0601,-118.2761
5641749,7/28/2019,55,1,Central,128,23,M,H,22,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,MAIN                         ST,1ST                          ST,,34.0498,-118.24
5709994,8/7/2019,230,21,Topanga,2146,38,M,H,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,CANOGA,HART,,34.1974,-118.5977
5713507,8/10/2019,155,12,77th Street,1249,37,F,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,FLORENCE,GRAND,,33.979,-118.2839
191316197,7/28/2019,1510,13,Newton,1331,37,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,OLIVE                        ST,28TH                         ST,,34.0243,-118.2725
5707166,8/3/2019,1930,18,Southeast,1802,34,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,92ND,MAIN,,33.9529,-118.2739
191316226,8/1/2019,1814,13,Newton,1347,25,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,HONDURAS                     ST,VERNON                       AV,,34.0039,-118.244
191316225,7/29/2019,1930,13,Newton,1343,31,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,4000    AVALON                       BL,,,34.0111,-118.2653
190215862,7/28/2019,1545,2,Rampart,265,37,M,H,18,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,800 S  ALVARADO                     ST,,,34.0549,-118.2778
5711161,8/8/2019,215,14,Pacific,1496,25,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VICKSBURG                    AV,98TH                         ST,,33.9474,-118.3939
190215956,7/27/2019,1655,2,Rampart,245,53,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,7TH,ALVARADO,,34.0565,-118.2768
5711098,8/7/2019,2225,13,Newton,1371,45,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,57TH                         ST,BROADWAY,,33.9906,-118.2783
5711905,8/8/2019,1811,21,Topanga,2102,31,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,8300    SEDAN                        AV,,,34.2193,-118.63
192014917,7/21/2019,1740,20,Olympic,2079,17,M,H,17,Liquor Laws,M,25662(A)BP,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,2200 W  15TH                         ST,,,34.0453,-118.2864
5713246,8/10/2019,201,2,Rampart,237,37,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,3RD                          ST,BOYLSTON                     ST,,34.0568,-118.2578
5711954,8/8/2019,2200,3,Southwest,361,37,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,LA BREA,COLISEUM,,34.0183,-118.3556
5709124,8/6/2019,14,14,Pacific,1409,33,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SANTA MONICA                 FY,ROBERTSON                    BL,,34.0272,-118.3961
5707576,8/3/2019,2326,14,Pacific,1499,42,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,IMPERIAL,LA CIENEGA,,33.9309,-118.37
5712944,8/9/2019,2000,16,Foothill,1672,46,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,11700    PEORIA                       ST,,,34.2331,-118.3878
5707523,8/3/2019,2230,19,Mission,1925,20,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,BRADLEY                      AV,SUNNY                        DR,,34.3013,-118.4544
190216257,8/5/2019,1745,2,Rampart,245,34,M,B,18,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,600 S  CORONADO                     ST,,,34.062,-118.2804
191316250,7/17/2019,1755,13,Newton,1347,57,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,HONDURAS                     ST,VERNON                       AV,,34.0039,-118.244
190318064,7/31/2019,1036,3,Southwest,397,23,M,B,18,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,RAYMOND,MARTIN LUTHER KI             BL,,34.0073,-118.298
5712572,8/9/2019,710,3,Southwest,319,32,M,H,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,FIGUEROA,ADAMS,,34.0282,-118.2749
5707431,8/3/2019,2140,15,N Hollywood,1522,46,F,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,COLDWATER CANYON,SHERMAN                      WY,,34.2012,-118.4138
5708204,8/5/2019,12,10,West Valley,1063,24,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,RESEDA,BURBANK,,34.1724,-118.536
190120319,8/5/2019,2003,1,Central,147,39,F,B,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,5TH,WALL,,34.0449,-118.2458
190120143,8/2/2019,1150,1,Central,158,51,M,H,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,6TH,STANFORD,,34.0408,-118.2428
190120313,8/1/2019,1040,1,Central,157,56,M,W,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,6TH,SAN PEDRO,,34.0423,-118.2452
190120144,8/2/2019,1520,1,Central,158,24,M,H,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,6TH,STANFORD,,34.0408,-118.2428
5710688,8/7/2019,1620,14,Pacific,1473,46,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,85TH                         ST,RAYFORD                      DR,,33.9607,-118.4224
5711005,8/7/2019,2148,9,Van Nuys,904,38,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,RAYMER,SEPULVEDA,,34.2142,-118.4661
191316190,6/17/2019,1835,13,Newton,1347,43,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,HONDURAS                     ST,VERNON                       AV,,34.0039,-118.244
190215921,8/3/2019,1420,2,Rampart,245,31,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,6TH,PARK VIEW,,34.0612,-118.2785
5707601,8/4/2019,43,2,Rampart,216,34,M,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,N  ALVARADO                     ST,W  TEMPLE                       ST,,34.0703,-118.268
5706903,8/3/2019,350,7,Wilshire,765,28,F,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,FAIRFAX                      AV,SATURN                       ST,,34.0496,-118.3425
5707444,8/3/2019,2130,12,77th Street,1268,60,M,B,22,Driving Under Influence,M,23152(G)VC,DUI OF ALCOHOL & DRUG,MANCHESTER,MAIN,,33.9601,-118.2739
5708060,8/4/2019,2024,10,West Valley,1099,23,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SAN DIEGO                    FY,N  MULHOLLAND,,34.1264,-118.471
190120139,8/3/2019,1030,1,Central,176,34,M,H,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,9TH,SAN PEDRO,,34.0373,-118.2503
5712317,8/9/2019,145,21,Topanga,2126,27,F,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,DE SOTO,FAIRCHILD,,34.2136,-118.5912
190120324,8/7/2019,1905,1,Central,171,25,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,1000    GEORGIA                      ST,,,34.0459,-118.2669
5707661,8/4/2019,235,14,Pacific,1494,26,F,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,IMPERIAL,MAIN,,33.9314,-118.416
190216085,8/3/2019,1410,2,Rampart,245,43,M,H,18,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,8TH                          ST,ALVARADO,,34.061,-118.2775
190215863,7/28/2019,1545,2,Rampart,265,44,M,H,18,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,800 S  ALVARADO                     ST,,,34.0549,-118.2778
5713030,8/9/2019,2040,16,Foothill,1685,46,M,H,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,TUJUNGA,STRATHERN,,34.2157,-118.3791
5711270,8/8/2019,400,7,Wilshire,701,26,M,B,22,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,MELROSE,HAYWORTH,,34.0838,-118.3627
190617085,8/8/2019,1520,6,Hollywood,645,23,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,HAWTHORNE,HIGHLAND,,34.1006,-118.3417
5713274,8/10/2019,223,4,Hollenbeck,453,46,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,MISSION                      RD,CESAR CHAVEZ,,34.0517,-118.2178
192014812,8/3/2019,1000,20,Olympic,2055,57,M,B,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,1200 S  NORMANDIE                    AV,,,34.0491,-118.3
5709659,8/6/2019,1515,18,Southeast,1871,33,M,O,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,ROSECRANS,FIGUEROA,,33.9019,-118.2827
191316194,8/1/2019,1915,13,Newton,1323,55,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,24TH                         ST,CENTRAL                      AV,,34.0206,-118.2541
5705289,8/1/2019,1550,18,Southeast,1832,37,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,CENTRAL                      AV,114TH                        ST,,33.9401,-118.2761
5705526,8/1/2019,2035,19,Mission,1951,46,M,H,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,LANGDON,DEVONSHIRE,,34.2573,-118.4695
5713107,8/9/2019,2230,1,Central,162,25,M,H,18,Drunkeness,M,647(F)PC,"DISORD CONDUCT:UI/DRUG, ALCOHOL",7TH                          ST,HOPE                         ST,,34.048,-118.2577
5713000,8/9/2019,2040,15,N Hollywood,1503,30,M,H,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,LAUREL CANYON                BL,VANOWEN                      ST,,34.194,-118.3965
190215891,7/27/2019,1330,2,Rampart,245,64,M,B,18,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,CORONADO,7TH                          ST,,34.059,-118.2824
